lead_id,source_code,category code
lead_26943,source1,source1_7
lead_26944,source1,source1_2
lead_26945,source3,source3_3
lead_26946,source1,source1_3
lead_26947,source1,source1_7
lead_26948,source1,source1_7
lead_26949,source1,source1_3
lead_26950,source2,source2_3
lead_26951,source1,source1_6
lead_26952,source1,source1_3
lead_26953,source4,source4_3
lead_26954,source5,
lead_26955,source1,source1_9
lead_26956,source1,source1_10
lead_26957,source1,source1_2
lead_26958,source1,source1_6
lead_26959,source1,source1_6
lead_26960,source1,source1_7
lead_26961,source1,source1_3
lead_26962,source1,source1_3
lead_26963,source1,source1_2
lead_26964,source1,source1_2
lead_26965,source1,source1_4
lead_26966,source1,source1_11
lead_26967,source1,source1_7
lead_26968,source5,
lead_26969,source1,source1_6
lead_26970,source1,source1_7
lead_26971,source1,source1_3
lead_26972,source5,
lead_26973,source2,source2_4
lead_26974,source1,source1_9
lead_26975,source1,source1_2
lead_26976,source1,source1_3
lead_26977,source1,source1_4
lead_26978,source1,source1_2
lead_26979,source1,source1_6
lead_26980,source1,source1_3
lead_26981,source2,source2_4
lead_26982,source1,source1_4
lead_26983,source1,source1_7
lead_26984,source1,source1_7
lead_26985,source1,source1_4
lead_26986,source1,source1_6
lead_26987,source1,source1_2
lead_26988,source1,source1_3
lead_26989,source5,
lead_26990,source1,source1_2
lead_26991,source1,source1_4
lead_26992,source1,source1_4
lead_26993,source1,source1_6
lead_26994,source1,source1_3
lead_26995,source1,source1_4
lead_26996,source1,source1_2
lead_26997,source5,
lead_26998,source5,
lead_26999,source1,source1_3
lead_27000,source1,source1_6
lead_27001,source1,source1_3
lead_27002,source1,source1_4
lead_27003,source1,source1_3
lead_27004,source1,source1_6
lead_27005,source1,source1_6
lead_27006,source1,source1_7
lead_27007,source1,source1_7
lead_27008,source1,source1_2
lead_27009,source1,source1_6
lead_27010,source1,source1_7
lead_27011,source1,source1_2
lead_27012,source1,source1_6
lead_27013,source4,source4_3
lead_27014,source1,source1_3
lead_27015,source1,source1_4
lead_27016,source5,
lead_27017,source5,
lead_27018,source1,source1_7
lead_27019,source1,source1_4
lead_27020,source2,source2_4
lead_27021,source1,source1_31
lead_27023,source1,source1_2
lead_27024,source1,source1_7
lead_27025,source1,source1_3
lead_27026,source1,source1_4
lead_27027,source1,source1_6
lead_27028,source1,source1_6
lead_27029,source1,source1_6
lead_27030,source1,source1_7
lead_27031,source1,source1_7
lead_27032,source1,source1_7
lead_27033,source1,source1_4
lead_27034,source1,source1_3
lead_27035,source1,source1_6
lead_27036,source1,source1_7
lead_27037,source1,source1_4
lead_27038,source1,source1_6
lead_27039,source1,source1_7
lead_27040,source5,
lead_27041,source1,source1_3
lead_27042,source1,source1_7
lead_27043,source1,source1_136
lead_27044,source1,source1_7
lead_27045,source1,source1_4
lead_27046,source1,source1_2
lead_27047,source1,source1_22
lead_27048,source1,source1_7
lead_27049,source2,source2_4
lead_27050,source1,source1_3
lead_27051,source1,source1_3
lead_27052,source1,source1_7
lead_27053,source1,source1_3
lead_27054,source1,source1_26
lead_27055,source1,source1_6
lead_27056,source1,source1_7
lead_27057,source1,source1_7
lead_27058,source1,source1_3
lead_27059,source1,source1_4
lead_27060,source5,
lead_27061,source1,source1_6
lead_27062,source1,source1_8
lead_27063,source1,source1_6
lead_27064,source2,source2_4
lead_27065,source1,source1_10
lead_27066,source1,source1_7
lead_27067,source1,source1_12
lead_27068,source1,source1_6
lead_27069,source1,source1_6
lead_27070,source1,source1_6
lead_27071,source1,source1_15
lead_27072,source1,source1_2
lead_27073,source2,source2_4
lead_27074,source1,source1_6
lead_27075,source1,source1_6
lead_27076,source5,
lead_27077,source5,
lead_27078,source1,source1_6
lead_27079,source1,source1_24
lead_27080,source1,source1_7
lead_27081,source1,source1_4
lead_27082,source1,source1_7
lead_27083,source1,source1_3
lead_27084,source1,source1_7
lead_27085,source1,source1_7
lead_27086,source1,source1_7
lead_27087,source2,source2_4
lead_27088,source1,source1_2
lead_27089,source1,source1_47
lead_27090,source1,source1_6
lead_27091,source1,source1_10
lead_27092,source1,source1_7
lead_27093,source5,
lead_27094,source1,source1_4
lead_27095,source5,
lead_27096,source1,source1_2
lead_27097,source2,source2_4
lead_27098,source1,source1_7
lead_27099,source1,source1_2
lead_27100,source1,source1_6
lead_27101,source1,source1_7
lead_27102,source1,source1_7
lead_27103,source1,source1_6
lead_27104,source1,source1_6
lead_27105,source1,source1_6
lead_27106,source1,source1_4
lead_27107,source2,source2_4
lead_27108,source1,source1_7
lead_27109,source1,source1_4
lead_27110,source1,source1_6
lead_27111,source5,
lead_27112,source2,source2_4
lead_27113,source3,source3_6
lead_27114,source1,source1_7
lead_27115,source1,source1_4
lead_27116,source1,source1_7
lead_27117,source1,source1_7
lead_27118,source1,source1_2
lead_27119,source1,source1_4
lead_27120,source1,source1_4
lead_27121,source1,source1_2
lead_27122,source1,source1_6
lead_27123,source1,source1_3
lead_27124,source2,source2_1
lead_27125,source1,source1_7
lead_27126,source1,source1_1
lead_27127,source5,
lead_27128,source1,source1_6
lead_27129,source1,source1_4
lead_27130,source1,source1_6
lead_27131,source1,source1_3
lead_27132,source1,source1_3
lead_27133,source2,source2_4
lead_27134,source1,source1_4
lead_27135,source1,source1_7
lead_27136,source1,source1_4
lead_27137,source1,source1_6
lead_27138,source1,source1_7
lead_27139,source2,source2_4
lead_27140,source1,source1_6
lead_27141,source1,source1_2
lead_27142,source1,source1_3
lead_27143,source1,source1_1
lead_27144,source1,source1_6
lead_27145,source1,source1_2
lead_27146,source1,source1_3
lead_27147,source5,
lead_27148,source1,source1_6
lead_27149,source1,source1_4
lead_27150,source1,source1_3
lead_27151,source5,
lead_27152,source1,source1_7
lead_27153,source1,source1_6
lead_27154,source1,source1_7
lead_27155,source1,source1_3
lead_27156,source2,source2_3
lead_27157,source1,source1_6
lead_27158,source1,source1_6
lead_27159,source2,source2_4
lead_27160,source1,source1_7
lead_27161,source1,source1_6
lead_27162,source1,source1_6
lead_27163,source1,source1_2
lead_27164,source1,source1_7
lead_27165,source1,source1_4
lead_27166,source1,source1_7
lead_27167,source1,source1_6
lead_27168,source1,source1_3
lead_27169,source1,source1_2
lead_27170,source1,source1_10
lead_27171,source1,source1_2
lead_27172,source1,source1_15
lead_27173,source1,source1_4
lead_27174,source1,source1_6
lead_27175,source1,source1_2
lead_27176,source1,source1_6
lead_27177,source1,source1_3
lead_27178,source1,source1_4
lead_27179,source1,source1_4
lead_27180,source1,source1_2
lead_27181,source5,
lead_27182,source1,source1_7
lead_27183,source1,source1_4
lead_27184,source1,source1_6
lead_27185,source1,source1_7
lead_27186,source1,source1_7
lead_27187,source2,source2_4
lead_27188,source1,source1_7
lead_27189,source1,source1_7
lead_27190,source2,source2_4
lead_27191,source1,source1_7
lead_27192,source1,source1_3
lead_27193,source1,source1_6
lead_27194,source1,source1_7
lead_27195,source1,source1_2
lead_27196,source1,source1_7
lead_27197,source1,source1_10
lead_27198,source1,source1_7
lead_27199,source2,source2_4
lead_27200,source1,source1_6
lead_27201,source1,source1_6
lead_27202,source1,source1_2
lead_27203,source1,source1_2
lead_27204,source1,source1_31
lead_27205,source1,source1_7
lead_27206,source1,source1_3
lead_27207,source5,
lead_27208,source2,source2_4
lead_27209,source1,source1_6
lead_27210,source1,source1_3
lead_27211,source1,source1_7
lead_27212,source2,source2_4
lead_27213,source1,source1_7
lead_27214,source1,source1_7
lead_27215,source2,source2_4
lead_27216,source1,source1_7
lead_27217,source1,source1_7
lead_27218,source1,source1_7
lead_27219,source1,source1_6
lead_27220,source1,source1_4
lead_27221,source1,source1_4
lead_27222,source1,source1_10
lead_27223,source1,source1_4
lead_27224,source1,source1_4
lead_27225,source1,source1_7
lead_27226,source1,source1_6
lead_27227,source1,source1_6
lead_27228,source1,source1_6
lead_27229,source1,source1_7
lead_27230,source1,source1_6
lead_27231,source1,source1_7
lead_27232,source1,source1_7
lead_27233,source1,source1_3
lead_27234,source1,source1_2
lead_27235,source1,source1_7
lead_27236,source1,source1_6
lead_27237,source1,source1_3
lead_27238,source1,source1_4
lead_27239,source1,source1_7
lead_27240,source1,source1_2
lead_27241,source1,source1_10
lead_27242,source1,source1_4
lead_27243,source1,source1_7
lead_27244,source2,source2_4
lead_27245,source1,source1_2
lead_27246,source1,source1_2
lead_27247,source1,source1_3
lead_27248,source5,
lead_27249,source1,source1_7
lead_27250,source1,source1_2
lead_27251,source5,
lead_27252,source1,source1_6
lead_27253,source2,source2_2
lead_27254,source1,source1_4
lead_27255,source1,source1_7
lead_27256,source1,source1_7
lead_27257,source1,source1_6
lead_27258,source1,source1_6
lead_27259,source2,source2_4
lead_27260,source1,source1_4
lead_27261,source1,source1_7
lead_27262,source1,source1_4
lead_27263,source1,source1_7
lead_27264,source1,source1_7
lead_27265,source1,source1_3
lead_27266,source1,source1_7
lead_27267,source1,source1_7
lead_27268,source1,source1_2
lead_27269,source1,source1_6
lead_27270,source2,source2_2
lead_27271,source5,
lead_27272,source1,source1_22
lead_27273,source1,source1_3
lead_27274,source1,source1_6
lead_27275,source1,source1_4
lead_27276,source1,source1_2
lead_27277,source5,
lead_27278,source3,source3_6
lead_27279,source1,source1_6
lead_27280,source2,source2_4
lead_27281,source1,source1_7
lead_27282,source1,source1_7
lead_27283,source1,source1_7
lead_27284,source1,source1_7
lead_27285,source1,source1_4
lead_27286,source1,source1_5
lead_27287,source1,source1_6
lead_27288,source1,source1_3
lead_27289,source1,source1_6
lead_27290,source1,source1_7
lead_27291,source1,source1_7
lead_27292,source1,source1_3
lead_27293,source1,source1_7
lead_27294,source1,source1_4
lead_27295,source1,source1_3
lead_27296,source5,
lead_27297,source1,source1_7
lead_27298,source1,source1_7
lead_27299,source1,source1_6
lead_27300,source2,source2_4
lead_27301,source1,source1_2
lead_27302,source1,source1_4
lead_27303,source1,source1_2
lead_27304,source1,source1_7
lead_27305,source1,source1_3
lead_27306,source2,source2_4
lead_27307,source1,source1_4
lead_27308,source1,source1_15
lead_27309,source1,source1_6
lead_27310,source5,
lead_27311,source1,source1_6
lead_27312,source1,source1_4
lead_27313,source1,source1_4
lead_27314,source1,source1_3
lead_27315,source1,source1_1
lead_27316,source2,source2_2
lead_27317,source5,
lead_27318,source1,source1_4
lead_27319,source2,source2_4
lead_27320,source1,source1_6
lead_27321,source1,source1_2
lead_27322,source1,source1_2
lead_27323,source5,
lead_27324,source1,source1_3
lead_27325,source1,source1_6
lead_27326,source4,source4_2
lead_27327,source1,source1_1
lead_27328,source1,source1_7
lead_27329,source1,source1_7
lead_27330,source5,
lead_27331,source1,source1_6
lead_27332,source1,source1_2
lead_27333,source1,source1_6
lead_27334,source1,source1_3
lead_27335,source1,source1_7
lead_27336,source1,source1_6
lead_27337,source1,source1_6
lead_27338,source1,source1_4
lead_27339,source1,source1_6
lead_27340,source1,source1_8
lead_27341,source1,source1_6
lead_27342,source2,source2_2
lead_27343,source1,source1_1
lead_27344,source1,source1_6
lead_27345,source1,source1_2
lead_27346,source1,source1_6
lead_27347,source1,source1_3
lead_27348,source1,source1_6
lead_27349,source1,source1_6
lead_27350,source1,source1_7
lead_27351,source1,source1_7
lead_27352,source1,source1_7
lead_27353,source1,source1_7
lead_27354,source1,source1_3
lead_27355,source1,source1_3
lead_27356,source1,source1_4
lead_27357,source1,source1_36
lead_27358,source4,source4_2
lead_27359,source3,source3_6
lead_27360,source5,
lead_27361,source1,source1_2
lead_27362,source1,source1_3
lead_27363,source1,source1_3
lead_27364,source1,source1_3
lead_27365,source1,source1_4
lead_27366,source1,source1_3
lead_27367,source1,source1_4
lead_27368,source5,
lead_27369,source5,
lead_27370,source5,
lead_27371,source5,
lead_27372,source1,source1_4
lead_27373,source1,source1_7
lead_27374,source1,source1_4
lead_27375,source1,source1_16
lead_27376,source2,source2_4
lead_27377,source5,
lead_27378,source1,source1_7
lead_27379,source2,source2_4
lead_27380,source1,source1_6
lead_27381,source1,source1_6
lead_27382,source1,source1_24
lead_27383,source5,
lead_27384,source1,source1_2
lead_27385,source5,
lead_27386,source5,
lead_27387,source1,source1_2
lead_27388,source1,source1_6
lead_27389,source1,source1_4
lead_27390,source1,source1_7
lead_27391,source1,source1_10
lead_27392,source1,source1_6
lead_27393,source1,source1_7
lead_27394,source1,source1_3
lead_27395,source1,source1_3
lead_27396,source5,
lead_27397,source1,source1_3
lead_27398,source1,source1_35
lead_27399,source2,source2_4
lead_27400,source1,source1_6
lead_27401,source1,source1_4
lead_27402,source1,source1_6
lead_27403,source1,source1_7
lead_27404,source3,source3_6
lead_27405,source1,source1_7
lead_27406,source1,source1_7
lead_27407,source5,
lead_27408,source1,source1_4
lead_27409,source2,source2_4
lead_27410,source1,source1_7
lead_27411,source1,source1_9
lead_27412,source1,source1_7
lead_27413,source5,
lead_27414,source1,source1_7
lead_27415,source1,source1_6
lead_27416,source1,source1_6
lead_27417,source1,source1_2
lead_27418,source1,source1_2
lead_27419,source1,source1_7
lead_27420,source1,source1_2
lead_27421,source1,source1_6
lead_27422,source1,source1_3
lead_27423,source1,source1_2
lead_27424,source1,source1_6
lead_27425,source1,source1_3
lead_27426,source1,source1_6
lead_27427,source1,source1_4
lead_27428,source1,source1_2
lead_27429,source1,source1_3
lead_27430,source5,
lead_27431,source1,source1_4
lead_27432,source1,source1_7
lead_27433,source1,source1_6
lead_27434,source1,source1_7
lead_27435,source1,source1_4
lead_27436,source1,source1_4
lead_27437,source1,source1_6
lead_27438,source1,source1_6
lead_27439,source1,source1_7
lead_27440,source5,
lead_27441,source5,
lead_27442,source1,source1_7
lead_27443,source1,source1_3
lead_27444,source1,source1_2
lead_27445,source1,source1_10
lead_27446,source1,source1_2
lead_27447,source1,source1_6
lead_27448,source1,source1_3
lead_27449,source1,source1_6
lead_27450,source1,source1_6
lead_27451,source5,
lead_27452,source1,source1_6
lead_27453,source5,
lead_27454,source1,source1_7
lead_27455,source1,source1_7
lead_27456,source1,source1_4
lead_27457,source1,source1_7
