lead_id,credit_score,current_pincode,current_city,age_band,earning_per_month,credit_limit,credit_utilization,total_credit_cards,home_loan_amount,home_loan_balance_amount,total_home_loans,home_emi,total_cars,car_loan_amount,car_loan_balance_amount
lead_53500,16,560076,Bangalore,35-39,100K and 150K,0,530,1,0,0,0,,0,,
lead_53500,855,560076,Bangalore,45-49,600K and Above,3296000,874131,9,5523565,3482110,1,"48,000/Monthly",0,,
lead_15336,777,560086,Bangalore,55-59,70K-80K,0,0,0,1500000,1074375,1,"12,500/Quarterly",0,,
lead_32054,806,560047,Bangalore,50-54,200K-250K,1680000,496685,18,0,0,0,,1,305447.0,0.0
lead_47238,795,560077,Bangalore,55-59,250K-300K,239000,62547,2,900000,213111,1,,4,,
lead_18295,858,560098,Bangalore,50-54,60K-70K,332000,115231,5,1862823,1193983,3,"2,733/Monthly",1,224000.0,0.0
lead_46061,789,560064,Bangalore,40-44,150K-200K,300000,27758,2,0,0,0,,2,,
lead_53528,747,560048,Bangalore,45-49,600K and Above,4040000,92362,6,539690,512432,1,,0,,
lead_39889,787,560043,Bangalore,50-54,200K-250K,450000,288884,3,8543000,4578656,2,"67,344/Monthly",2,,
lead_53403,869,560029,Bangalore,40-44,600K and Above,1755000,47201,5,0,0,0,,1,,
lead_9132,788,560061,Bangalore,50-54,500K-600K,1162000,1085133,14,11250000,10940917,1,,2,3597315.0,2244989.0
lead_53676,869,560048,Bangalore,50-54,600K and Above,1500000,993689,4,64689581,23777838,1,0/Monthly,1,,
lead_31553,782,560064,Bangalore,45-49,600K and Above,695000,322292,2,21480000,20895714,2,"21,850/Monthly",1,,
lead_31553,782,560064,Bangalore,45-49,600K and Above,695000,327440,2,21480000,20895714,2,"21,850/Monthly",2,,
lead_31714,846,560064,Bangalore,50-54,500K-600K,950000,18762,2,25181312,20493272,3,"1,16,997/Monthly",0,,
lead_31714,846,560064,Bangalore,50-54,500K-600K,950000,18762,2,25181312,20531100,3,"1,16,997/Monthly",0,,
lead_15340,18,560011,Bangalore,45-49,30K-40K,0,0,1,0,0,0,,0,,
lead_49789,785,560062,Bangalore,45-49,600K and Above,5270000,2610018,24,5898721,3925132,1,"48,649/Monthly",2,,
lead_28231,823,560097,Bangalore,45-49,400K-500K,1335000,139307,4,6500000,2722487,1,"55,608/Monthly",0,,
lead_18152,510,560060,Bangalore,40-44,300K-400K,1622000,218480,12,2662637,2238217,1,"25,432/Monthly",4,3221590.0,1108534.0
lead_10522,830,560043,Bangalore,40-44,600K and Above,3000000,330174,5,0,0,0,,1,,
lead_15775,516,562157,Bangalore,45-49,250K-300K,0,0,0,5550000,5298515,1,"53,020/Monthly",1,500000.0,154428.0
lead_15919,841,560016,Bangalore,60 and Above,70K-80K,297500,21954,6,0,0,0,,0,,
lead_9539,748,560049,Bangalore,45-49,250K-300K,546800,156843,4,7400000,4353593,2,"36,004/Monthly",0,,
lead_9096,805,560004,Bangalore,35-39,300K-400K,0,0,0,7224005,5983843,2,,0,,
lead_21048,855,560010,Bangalore,45-49,600K and Above,10576000,207548,10,13500000,12902872,1,"1,35,112/Monthly",0,,
lead_58375,786,560066,Bangalore,50-54,300K-400K,564000,73061,5,0,0,0,,1,1300000.0,0.0
lead_33745,850,560032,Bangalore,25-29,400K-500K,1333000,107059,9,0,0,0,,0,,
lead_20821,16,560105,Bangalore,40-44,70K-80K,0,0,0,0,0,0,,0,,
lead_15962,858,560094,Bangalore,40-44,200K-250K,610000,0,2,0,0,0,,0,,
lead_48295,822,560061,Bangalore,40-44,150K-200K,523000,14096,3,0,0,0,,0,,
lead_48295,879,560001,Bangalore,40-44,300K-400K,593000,14093,4,6711059,-66086,1,,0,,
lead_16006,786,572214,Tumakuru,Less than 20,40K-50K,0,0,0,0,0,0,,0,,
lead_18732,788,560029,Bangalore,20-24,40K-50K,30000,0,1,0,0,0,,0,,
lead_57689,819,560037,Bangalore,50-54,600K and Above,11819000,7823342,17,0,0,0,,2,4100000.0,632582.0
lead_15864,861,574227,Dakshina Kannada,45-49,200K-250K,1123000,-2521,5,0,0,0,,2,1800000.0,0.0
lead_14732,855,500080,Hyderabad,45-49,600K and Above,5273000,601274,14,7000000,1482609,1,"29,331/Monthly",0,,
lead_18675,879,560032,Bangalore,45-49,200K-250K,1476000,327733,13,0,0,0,,1,600000.0,0.0
lead_53552,800,560043,Bangalore,45-49,500K-600K,1168000,69491,3,0,0,0,,1,,
lead_53511,835,560042,Bangalore,45-49,500K-600K,1070000,163750,4,27797651,13627117,4,"28,196/Monthly",0,,
lead_9588,694,530024,Visakhapatnam,50-54,400K-500K,454000,120117,4,0,0,0,,0,,
lead_49719,716,560010,Bangalore,40-44,600K and Above,2074000,81390,6,15000000,2567463,1,,0,,
lead_15344,783,560090,Bangalore,40-44,600K and Above,0,0,0,21200000,19721761,1,"1,72,235/Monthly",1,850000.0,568988.0
lead_9297,815,560070,Bangalore,45-49,300K-400K,1264000,335,2,0,0,0,,1,1500000.0,1068874.0
lead_14834,879,560099,Bangalore,50-54,500K-600K,6662500,209184,9,0,0,0,,0,,
lead_8243,836,560097,Bangalore,45-49,300K-400K,976000,37477,4,2000000,1341985,1,"19,578/Monthly",1,,
lead_8243,836,560048,Bangalore,45-49,300K-400K,976000,37477,4,2000000,1341985,1,"19,578/Monthly",1,,
lead_9072,776,560008,Bangalore,Less than 20,100K and 150K,767000,223830,5,1554200,400000,1,"21,434/Monthly",0,,
lead_62417,808,560008,Bangalore,50-54,600K and Above,4572000,178569,14,38863825,23052362,2,"3,69,631/Monthly",1,,
lead_14783,847,560001,Bangalore,40-44,200K-250K,59000,225885,9,0,0,0,,1,350000.0,0.0
lead_39899,18,560061,Bangalore,45-49,150K-200K,0,0,0,0,0,0,,0,,
lead_33933,793,560085,Bangalore,45-49,80K-100K,0,0,0,0,0,0,,0,,
lead_53534,510,560035,Bangalore,45-49,600K and Above,1380000,142128,7,0,0,0,,1,,
lead_9265,740,562110,Bangalore,25-29,60K-70K,186000,1882,2,0,0,0,,0,,
lead_53646,827,560035,Bangalore,45-49,600K and Above,1446000,327225,3,6500000,4394027,1,"58,370/Monthly",1,,
lead_19189,626,560093,Bangalore,50-54,100K and 150K,530000,131393,4,0,0,0,,1,600000.0,0.0
lead_14739,845,560100,Bangalore,40-44,150K-200K,692000,53067,3,1946456,1020087,1,,0,,
lead_573,846,560024,Bangalore,45-49,500K-600K,1000000,102657,5,0,0,0,,0,,
lead_573,846,560077,Bangalore,45-49,500K-600K,1000000,102581,5,0,0,0,,0,,
lead_573,846,560077,Bangalore,45-49,500K-600K,1000000,429297,5,0,0,0,0,0,0,0
lead_15737,510,574231,Dakshina Kannada,25-29,70K-80K,0,0,0,0,0,0,,0,,
lead_62402,781,560078,Bangalore,45-49,600K and Above,5938750,1529062,12,0,0,0,,0,,
lead_19460,16,560095,Bangalore,40-44,500K-600K,1056000,0,2,0,0,0,,0,,
lead_8074,879,560001,Bangalore,Less than 20,300K-400K,2577500,60990,6,0,0,0,,0,,
lead_58998,854,560066,Bangalore,50-54,500K-600K,0,0,0,5750000,803057,1,"36,781/Monthly",0,,
lead_30425,844,560097,Bangalore,45-49,500K-600K,2373018,454936,8,0,0,0,,5,6282000.0,1493864.0
lead_14714,758,591304,Belagavi,25-29,70K-80K,0,0,0,0,0,0,,0,,
lead_18453,844,560024,Bangalore,55-59,400K-500K,2463000,635639,14,4720000,4235194,1,"51,494/Monthly",1,368000.0,0.0
lead_20375,795,560091,Bangalore,40-44,100K and 150K,0,0,0,2900000,1951882,1,"32,359/Monthly",2,600000.0,0.0
lead_16993,16,560085,Bangalore,40-44,Less than 30K,0,0,0,0,0,0,,0,,
lead_14861,855,560078,Bangalore,50-54,150K-200K,623000,120123,6,5559725,3550199,2,"29,110/Monthly",2,460000.0,0.0
lead_17768,772,560022,Bangalore,30-34,50K-60K,0,0,0,0,0,0,,0,,
lead_18429,766,560024,Bangalore,50-54,60K-70K,204000,-345,3,0,0,0,,0,,
lead_18014,18,583126,Bellary,20-24,40K-50K,0,0,0,0,0,0,,0,,
lead_46999,835,560064,Bangalore,45-49,200K-250K,1036000,556567,4,0,0,0,,2,,
lead_18180,639,560050,Bangalore,20-24,70K-80K,0,0,0,1500000,1489094,1,"11,546/Monthly",0,,
lead_9095,724,586109,Bijapur(Kar),45-49,200K-250K,402500,16342,7,1607193,1517019,2,781/Monthly,1,900000.0,0.0
lead_33833,793,560076,Bangalore,50-54,600K and Above,14256250,347636,33,1600000,555238,1,"17,749/Monthly",0,,
lead_8133,791,560008,Bangalore,40-44,100K and 150K,0,0,0,0,0,0,,0,,
lead_9091,18,561203,Bangalore,40-44,70K-80K,0,0,0,0,0,0,,0,,
lead_17896,826,560078,Bangalore,50-54,200K-250K,2220000,11790,7,0,0,0,,0,,
lead_47555,885,560068,Bangalore,50-54,250K-300K,550000,11598,3,0,0,0,,0,,
lead_47555,885,560068,Bangalore,,250K-300K,550000,6862,3,0,0,0,0,0,0,0
lead_16568,527,560030,Bangalore,55-59,150K-200K,54000,1175,1,0,0,0,,3,2211300.0,344970.0
lead_19479,816,560032,Bangalore,Less than 20,150K-200K,0,10724,1,1192708,120676,1,,1,271000.0,0.0
lead_26008,840,560043,Bangalore,45-49,600K and Above,2308000,399493,6,0,0,0,,2,,
lead_18986,847,560096,Bangalore,Less than 20,60K-70K,125000,0,1,0,0,0,,0,,
lead_18276,885,560075,Bangalore,45-49,300K-400K,2880000,481757,6,0,0,0,,0,,
lead_586,780,560063,Bangalore,40-44,300K-400K,2476000,251555,10,6425000,5686341,1,"52,068/Monthly",0,,
lead_29548,844,560097,Bangalore,Less than 20,400K-500K,3726000,511624,11,6467500,3380092,2,"40,820/Monthly",0,,
lead_17394,781,560043,Bangalore,25-29,400K-500K,3887000,517994,10,0,0,0,,2,1355924.0,459043.0
lead_14901,799,562163,Bangalore,25-29,40K-50K,0,0,0,0,0,0,,0,,
lead_59156,841,560102,Bangalore,50-54,300K-400K,1800000,-4144,3,0,0,0,,0,,
lead_2349,801,560043,Bangalore,45-49,300K-400K,2529000,162125,6,0,0,0,,1,720000.0,0.0
lead_16280,786,570019,Mysuru,35-39,80K-100K,0,0,0,0,0,0,,0,,
lead_16879,757,571424,Mandya,30-34,50K-60K,0,0,0,0,0,0,,0,,
lead_16604,879,560070,Bangalore,55-59,400K-500K,5141875,376658,8,4010775,2304708,1,"49,132/Monthly",3,1533000.0,0.0
lead_50189,851,560048,Bangalore,45-49,300K-400K,684000,231760,3,0,0,0,,0,,
lead_21340,18,560040,Bangalore,55-59,40K-50K,0,0,0,0,0,0,,0,,
lead_57897,864,560103,Bangalore,45-49,300K-400K,1732000,123608,9,0,0,0,,0,,
lead_62432,776,560078,Bangalore,50-54,600K and Above,6684325,5521593,18,7093239,5138881,2,"57,080/Monthly",2,,
lead_21418,510,560001,Bangalore,45-49,30K-40K,0,0,0,0,0,0,,1,176000.0,0.0
lead_9512,18,560099,Bangalore,40-44,80K-100K,0,0,0,0,0,0,,0,,
lead_53331,836,560004,Bangalore,40-44,600K and Above,0,0,0,75221890,54532251,7,"1,04,427/Monthly",2,,
lead_21602,651,585106,Kalaburagi,35-39,60K-70K,0,0,0,1200000,1032480,1,"10,781/Monthly",0,,
lead_53730,818,560045,Bangalore,50-54,500K-600K,1312000,214861,3,10000000,9108813,1,"1,05,553/Monthly",1,,
lead_8121,796,560059,Bangalore,45-49,200K-250K,1698000,770059,13,0,0,0,,1,235393.0,0.0
lead_348,861,560097,Bangalore,35-39,250K-300K,3325500,232388,11,5880000,5654082,1,"72,904/Monthly",3,1488000.0,0.0
lead_9122,879,560076,Bangalore,45-49,250K-300K,1280000,10980,4,0,0,0,,0,,
lead_9122,868,560076,Bangalore,45-49,250K-300K,1280000,59884,4,0,0,0,,0,,
lead_9122,879,560076,Bangalore,45-49,250K-300K,1680000,99492,5,0,0,0,0,0,0,0
lead_61095,885,560094,Bangalore,55-59,600K and Above,3101000,224170,4,19800000,13137087,1,,4,,
lead_16877,747,560005,Bangalore,20-24,40K-50K,0,0,1,0,0,0,,0,,
lead_15952,656,576233,Udupi,40-44,50K-60K,0,0,0,0,0,0,,0,,
lead_18326,721,560097,Bangalore,55-59,250K-300K,672500,59893,3,0,0,0,,0,,
lead_16759,823,584125,Raichur,Less than 20,40K-50K,0,0,0,0,0,0,,0,,
lead_62304,837,560102,Bangalore,40-44,600K and Above,2730000,41256,3,0,0,0,,2,,
lead_16297,510,560043,Bangalore,45-49,40K-50K,0,0,0,0,0,0,,0,,
lead_15761,879,560092,Bangalore,45-49,400K-500K,753000,53355,10,0,0,0,,2,600000.0,0.0
lead_21045,800,585223,Kalaburagi,35-39,70K-80K,0,0,0,0,0,0,,0,,
lead_20622,662,585310,Kalaburagi,25-29,40K-50K,0,0,0,0,0,0,,0,,
lead_15872,808,560001,Bangalore,55-59,300K-400K,6039887,4021591,13,0,0,0,,2,1815668.0,0.0
lead_62418,850,560078,Bangalore,50-54,600K and Above,1800000,475277,6,0,0,0,,0,,
lead_21540,684,560047,Bangalore,50-54,200K-250K,1009000,703276,5,4500000,1700568,2,"2,792/Monthly",0,,
lead_36792,796,560068,Bangalore,50-54,250K-300K,3056500,458164,8,0,0,0,,1,,
lead_36792,786,560068,Bangalore,50-54,250K-300K,3056500,387549,8,0,0,0,,1,,
lead_15539,840,560041,Bangalore,Less than 20,250K-300K,800000,188378,6,0,0,0,,2,2023510.0,0.0
lead_34620,814,560097,Bangalore,45-49,400K-500K,1350000,1233862,8,0,0,0,,2,,
lead_18501,639,560064,Bangalore,25-29,150K-200K,350000,2779,2,3000000,1622388,1,227/Monthly,0,,
lead_4625,861,560092,Bangalore,45-49,300K and Above,5548000,297012,11,7200000,1716268,1,,2,,
lead_9610,814,560005,Bangalore,40-44,70K-80K,300000,0,2,0,0,0,,1,431000.0,0.0
lead_14548,17,560102,Bangalore,45-49,300K-400K,200000,79651,3,0,0,0,,0,,
lead_8170,855,560068,Bangalore,40-44,600K and Above,4995000,750431,15,13504283,8565816,3,"85,000/Monthly",0,,
lead_44425,845,560043,Bangalore,20-24,200K-250K,1122000,326429,5,0,0,0,,0,,
lead_23204,510,560100,Bangalore,40-44,250K-300K,352000,373460,9,0,0,0,,1,880000.0,811703.0
lead_5886,840,560043,Bangalore,45-49,500K-600K,860000,66760,3,11250000,10504659,1,"1,10,125/Monthly",1,,
lead_53683,875,560077,Bangalore,50-54,500K-600K,1822000,6694,4,0,0,0,,0,,
lead_53551,880,560024,Bangalore,45-49,600K and Above,1200000,50908,6,12000000,1326273,1,"1,05,857/Monthly",0,,
lead_9364,845,560010,Bangalore,50-54,200K-250K,1025500,74057,4,0,0,0,,1,575000.0,0.0
lead_50077,14,560066,Bangalore,20-24,60K-70K,0,0,1,0,0,0,,0,,
lead_50077,851,560066,Bangalore,50-54,400K-500K,6250000,727851,17,4900000,1107783,2,"49,180/Monthly",0,,
lead_18515,848,560076,Bangalore,35-39,250K-300K,1027000,46443,4,0,0,0,,2,1293755.0,0.0
lead_14662,647,560077,Bangalore,25-29,300K-400K,903000,21899,4,0,0,0,,0,,
lead_18718,745,560015,Bangalore,25-29,40K-50K,0,0,0,0,0,0,,0,,
lead_17439,758,560072,Bangalore,30-34,100K and 150K,0,0,0,0,0,0,,1,565350.0,0.0
lead_18377,830,560024,Bangalore,45-49,150K-200K,410000,22275,3,0,0,0,,1,300000.0,0.0
lead_17514,590,560100,Bangalore,25-29,70K-80K,100000,14976,1,0,0,0,,1,700000.0,0.0
lead_16305,879,560085,Bangalore,55-59,200K-250K,145000,9344,1,0,0,0,,1,250000.0,0.0
lead_15453,767,560057,Bangalore,45-49,50K-60K,0,0,0,0,0,0,,2,800000.0,0.0
lead_21335,510,560078,Bangalore,45-49,200K-250K,120000,35193,4,3967000,2118401,1,"35,214/Monthly",1,999000.0,0.0
lead_20925,793,560037,Bangalore,35-39,50K-60K,0,0,0,0,0,0,,0,,
lead_29463,822,560064,Bangalore,50-54,600K and Above,3003000,1383122,9,0,0,0,,0,,
lead_15452,763,571438,Mandya,45-49,40K-50K,0,0,0,0,0,0,,0,,
lead_17719,823,560099,Bangalore,50-54,300K-400K,1544000,43346,5,2160000,1850587,1,"27,129/Monthly",2,1600000.0,699016.0
lead_25948,878,560024,Bangalore,45-49,500K-600K,4381000,100542,7,0,0,0,,0,,
lead_15448,828,560102,Bangalore,30-34,400K-500K,1700000,84728,3,0,0,0,,0,,
lead_36373,875,560061,Bangalore,50-54,150K-200K,378000,70353,7,2057982,0,1,,0,,
lead_53681,874,560042,Bangalore,50-54,600K and Above,13100000,3115903,13,0,0,0,,0,,
lead_16002,18,561203,Bangalore,50-54,70K-80K,0,0,0,0,0,0,,0,,
lead_22348,733,208012,Kanpur Nagar,50-54,70K-80K,120000,-29024,1,0,0,0,,0,,
lead_58029,855,560102,Bangalore,55-59,600K and Above,1123000,151786,3,15980000,15077793,2,"1,12,866/Monthly",3,,
lead_15807,845,560086,Bangalore,40-44,500K-600K,2080000,49,3,4376619,2502873,2,"18,381/Monthly",1,600000.0,0.0
lead_18322,18,560080,Bangalore,25-29,60K-70K,0,0,0,0,0,0,,0,,
lead_21510,869,560076,Bangalore,50-54,250K-300K,1025000,82530,4,0,0,0,,0,,
lead_19442,721,560001,Bangalore,45-49,250K-300K,1336614,878539,7,0,0,0,,1,,
lead_53699,855,560001,Bangalore,50-54,600K and Above,1184000,714959,9,0,0,0,,6,,
lead_53735,855,560016,Bangalore,50-54,600K and Above,16775000,943742,29,14579467,13229573,2,"86,765/Monthly",1,,
lead_16234,835,560001,Bangalore,40-44,600K and Above,1800000,29644,1,0,0,0,,1,800000.0,0.0
lead_10641,830,560097,Bangalore,55-59,100K and 150K,250000,16364,2,0,0,0,,0,,
lead_10641,809,560097,Bangalore,30-34,300K-400K,3462000,63563,6,0,0,0,,1,493000.0,0.0
lead_15979,18,560011,Bangalore,20-24,40K-50K,0,0,0,0,0,0,,1,150000.0,0.0
lead_20228,822,560008,Bangalore,45-49,400K-500K,1495000,725706,3,0,0,0,,0,,
lead_15591,812,560068,Bangalore,40-44,300K-400K,550000,-122,1,0,0,0,,0,,
lead_17364,15,560054,Bangalore,50-54,400K-500K,0,0,1,8000000,8000000,1,"68,166/Monthly",1,850000.0,0.0
lead_41104,869,560068,Bangalore,50-54,250K-300K,1600000,62487,8,0,0,0,,0,,
lead_19274,879,560035,Bangalore,50-54,500K-600K,1201000,60517,2,0,0,0,,0,,
lead_27510,762,560043,Bangalore,45-49,600K and Above,5605000,353605,16,16966384,9860321,3,"64,039/Monthly",1,,
lead_27510,758,560043,Bangalore,45-49,600K and Above,5605000,400876,16,16966384,11512559,3,"63,095/Monthly",1,3997853.0,0.0
lead_53662,874,560064,Bangalore,50-54,500K-600K,8000000,1902828,9,4100000,427620,1,,0,,
lead_9493,18,572118,Tumakuru,25-29,70K-80K,0,0,0,0,0,0,,0,,
lead_46779,816,560097,Bangalore,55-59,250K-300K,960000,52497,3,0,0,0,,1,,
lead_46779,833,560097,Bangalore,60 and Above,250K-300K,1035000,94872,4,0,0,0,,0,,
lead_18437,758,583212,Bellary,45-49,30K-40K,0,0,0,0,0,0,,0,,
lead_34678,819,560064,Bangalore,50-54,500K-600K,7952000,566087,15,0,0,0,,2,1727043.0,911385.0
lead_28298,861,560077,Bangalore,45-49,400K-500K,2100000,92645,4,4000000,1488162,1,"18,981/Monthly",0,,
lead_19135,875,560035,Bangalore,45-49,400K-500K,1155000,36914,5,9996918,1624212,1,"46,915/Monthly",0,,
lead_7522,855,560043,Bangalore,55-59,600K and Above,9045000,1212010,9,44500000,18331306,2,"1,16,669/Monthly",2,2367000.0,0.0
lead_61080,855,560043,Bangalore,50-54,600K and Above,4240000,31322,7,4646517,1778783,1,,3,,
lead_16021,756,560034,Bangalore,Less than 20,300K-400K,600000,55794,4,0,0,0,,0,,
lead_16878,852,560035,Bangalore,60 and Above,200K-250K,542000,41977,7,4000000,3019200,1,"32,742/Monthly",0,0,0
lead_16878,852,560035,Bangalore,60 and Above,200K-250K,542000,41977,7,4000000,3019200,1,"32,742/Monthly",0,0,0
lead_16878,852,560071,Bangalore,60 and Above,200K-250K,542000,41977,7,4000000,2954347,1,"32,742/Monthly",0,,
lead_14166,781,560102,Bangalore,20-24,400K-500K,3305000,64987,15,0,0,0,,0,,
lead_15561,811,560037,Bangalore,60 and Above,150K-200K,600000,84551,4,0,0,0,,0,,
lead_19078,721,562110,Bangalore,20-24,40K-50K,0,0,0,0,0,0,,0,,
lead_18190,842,560040,Bangalore,45-49,100K and 150K,486268,35058,4,0,0,0,,0,,
lead_16054,794,560102,Bangalore,50-54,100K and 150K,352000,214087,4,0,0,0,,1,825000.0,0.0
lead_43370,755,560068,Bangalore,45-49,200K-250K,1196000,375962,10,7488784,5500548,4,"23,917/Monthly",1,,
lead_43370,755,560078,Bangalore,45-49,200K-250K,1196000,435490,10,6377978,4969092,3,"23,917/Monthly",0,,
lead_53598,827,560025,Bangalore,45-49,500K-600K,2100000,265126,3,2994040,2297273,1,"29,339/Monthly",5,,
lead_20569,830,560048,Bangalore,45-49,300K-400K,1076000,280852,4,6400000,4967425,1,"57,097/Monthly",0,,
lead_27017,824,560043,Bangalore,40-44,600K and Above,4578000,163246,10,3000000,1520875,1,"24,628/Monthly",1,,
lead_27017,824,560043,Bangalore,40-44,600K and Above,4578000,226047,10,3000000,1520875,1,"24,628/Monthly",1,,
lead_9048,751,560029,Bangalore,45-49,600K and Above,52500,50529,1,13080000,12205119,2,"1,20,644/Monthly",2,746000.0,0.0
lead_53684,734,560001,Bangalore,50-54,500K-600K,9700000,3200583,14,0,0,0,,1,,
lead_15171,809,570023,Mysuru,55-59,40K-50K,0,0,0,1183250,784431,2,"2,423/Monthly",0,,
lead_14802,17,577002,Davangere,30-34,50K-60K,0,0,0,0,0,0,,0,,
lead_20596,510,560045,Bangalore,50-54,40K-50K,0,0,0,0,0,0,,0,,
lead_21299,855,560045,Bangalore,45-49,400K-500K,2139000,204870,8,8520000,7905820,1,"22,533/Monthly",0,,
lead_15644,714,560100,Bangalore,45-49,300K-400K,3170000,220216,8,0,0,0,,1,600000.0,0.0
lead_19374,726,560068,Bangalore,40-44,30K-40K,152800,109509,2,0,0,0,,0,,
lead_46851,801,560066,Bangalore,45-49,250K-300K,0,0,0,5727677,-483357,2,,0,,
lead_46851,801,560066,Bangalore,45-49,250K-300K,0,0,0,5727677,-483357,2,,0,,
lead_16754,804,560083,Bangalore,55-59,60K-70K,279000,13844,3,0,0,0,,0,,
lead_8132,838,560013,Bangalore,50-54,250K-300K,4952000,171595,23,4777000,1049867,1,"43,636/Monthly",1,790000.0,600604.0
lead_26568,885,560092,Bangalore,45-49,300K-400K,760000,53912,1,0,0,0,,2,,
lead_26568,885,560092,Bangalore,45-49,300K-400K,760000,53912,1,0,0,0,,2,,
lead_16274,510,560010,Bangalore,55-59,70K-80K,0,0,0,0,0,0,,1,120379.0,0.0
lead_17910,510,560064,Bangalore,45-49,40K-50K,0,0,0,0,0,0,,0,,
lead_15877,790,583231,Koppal,25-29,150K-200K,108000,27722,8,0,0,0,,4,3734000.0,791024.0
lead_14369,843,560066,Bangalore,35-39,300K-400K,2400000,528,4,0,0,0,,1,,
lead_62410,804,560041,Bangalore,50-54,500K-600K,4498000,484802,9,0,0,0,,0,,
lead_7480,855,560064,Bangalore,40-44,300K-400K,2290000,527203,7,0,0,0,,0,,
lead_7480,879,560025,Bangalore,40-44,300K-400K,2290000,362011,7,0,0,0,,0,,
lead_16156,830,560037,Bangalore,45-49,200K-250K,0,0,3,4662537,1469165,1,"50,509/Monthly",1,1241091.0,0.0
lead_10321,804,560092,Bangalore,45-49,300K-400K,1108000,101195,5,0,0,0,,2,2380000.0,1687272.0
lead_46916,830,560043,Bangalore,40-44,150K-200K,560000,159967,6,3000000,2172277,1,"27,301/Monthly",0,,
lead_46916,830,560043,Bangalore,40-44,150K-200K,560000,155083,6,3000000,2519345,1,"31,674/Monthly",0,,
lead_36258,510,560043,Bangalore,45-49,200K and 250K,0,0,0,0,0,0,,1,,
lead_27758,855,560043,Bangalore,45-49,600K and Above,4588040,235113,10,15275000,7058887,2,"10,517/Monthly",0,,
lead_53739,537,413705,Ahmed Nagar,35-39,Less than 30K,0,0,0,0,0,0,,0,,
lead_53739,844,560067,Bangalore,50-54,500K-600K,1760000,526607,7,9474000,7885977,2,"73,534/Monthly",0,,
lead_17598,809,560016,Bangalore,40-44,150K-200K,0,0,0,2700000,1232739,1,"34,057/Monthly",0,,
lead_16310,869,560078,Bangalore,45-49,600K and Above,4139000,136968,10,0,0,0,,1,1000000.0,0.0
lead_28787,701,560043,Bangalore,45-49,300K-400K,1640000,2,3,1765000,5163,2,,0,,
lead_15412,799,560024,Bangalore,45-49,600K and Above,132000,42305,1,0,0,0,,0,,
lead_20089,847,560029,Bangalore,40-44,150K-200K,675000,79547,5,0,0,0,,1,660000.0,0.0
lead_164,879,560045,Bangalore,45-49,600K and Above,1940000,25696,2,0,0,0,,0,,
lead_35618,17,560043,Bangalore,45-49,150K and 200K,377000,49706,2,0,0,0,,0,,
lead_6682,772,560064,Bangalore,40-44,500K-600K,4824737,1093885,10,0,0,0,,1,1630000,1403288
lead_17546,758,560029,Bangalore,40-44,300K-400K,832000,194749,7,10000000,7754370,2,"49,249/Monthly",2,3874847.0,2767269.0
lead_9138,844,560032,Bangalore,50-54,300K-400K,1350000,373089,9,0,0,0,,0,,
lead_15088,850,560017,Bangalore,50-54,150K-200K,300000,16889,2,0,0,0,,0,,
lead_16128,885,560097,Bangalore,45-49,300K-400K,2170000,208529,11,3500000,3338677,1,"35,182/Monthly",0,,
lead_18002,783,561208,Chikkaballapur,40-44,60K-70K,0,0,0,0,0,0,,0,,
lead_17178,777,571213,Kodagu,30-34,50K-60K,0,0,0,0,0,0,,0,,
lead_16711,823,560095,Bangalore,45-49,30K-40K,0,0,0,0,0,0,,1,346000.0,0.0
lead_28561,834,560097,Bangalore,45-49,600K and Above,2182000,227619,6,0,0,0,,1,925000.0,0.0
lead_20851,510,560017,Bangalore,50-54,300K-400K,231000,487482,10,0,0,0,,1,472000.0,0.0
lead_53680,776,560037,Bangalore,50-54,600K and Above,8476000,2771044,20,6824686,6612448,2,,1,,
lead_48846,789,560085,Bangalore,55-59,500K-600K,1795000,45686,6,0,0,0,,1,,
lead_59122,875,560066,Bangalore,55-59,600K and Above,4092000,160787,5,0,0,0,,1,1191000.0,0.0
